SPRC180724,"YANTIAN, CHINA",,"CHARLESTON, SC",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"HONG KONG, HONG KONG",,"MIAMI, FL","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"SHEKOU, CHINA",,"MIAMI, FL","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"HONG KONG, HONG KONG",,"JACKSONVILLE, FL","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"SHEKOU, CHINA",,"JACKSONVILLE, FL","SAVANNAH, GA",APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"HONG KONG, HONG KONG",,"NEW YORK, NY",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"YANTIAN, CHINA",,"NEW YORK, NY",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"HONG KONG, HONG KONG",,"BALTIMORE, MD",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"YANTIAN, CHINA",,"BALTIMORE, MD",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"HONG KONG, HONG KONG",,"HOUSTON, TX",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,2037,2582,2582,2912
SPRC180724,"SHEKOU, CHINA",,"HOUSTON, TX",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,2037,2582,2582,2912
SPRC180724,"HONG KONG, HONG KONG",,"MOBILE, AL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,2037,2582,2582,2912
SPRC180724,"SHEKOU, CHINA",,"MOBILE, AL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,2037,2582,2582,2912
SPRC180724,"HONG KONG, HONG KONG",,"MIAMI, FL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1919,2434,2434,2764
SPRC180724,"SHEKOU, CHINA",,"MIAMI, FL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1919,2434,2434,2764
SPRC180724,"HONG KONG, HONG KONG",,"JACKSONVILLE, FL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"SHEKOU, CHINA",,"JACKSONVILLE, FL",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1917,2432,2432,2762
SPRC180724,"HONG KONG, HONG KONG",,"ATLANTA, GA","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,3552,4222,4222,4752
